Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,type
36,7.855,1,0.162205516,0,36.2848,18,2009,1,2,2,1155.8288,Train
34,19.35,1,0.076744561,13,113.4518,35,2004,2,1,1,1593.9252,Train
32,17.5,0,0.015591925,6,184.8266,45,2002,2,1,1,2766.3990000000003,Train
23,17.75,1,0.067639698,0,187.62400000000002,45,2002,2,1,1,1491.392,Train
49,13.15,0,0.056516755999999994,14,143.4812,49,1999,1,0,1,854.8872,Train
33,5.365,1,0.140213762,12,173.7764,35,2004,2,1,1,4637.9628,Train
04,13.1,0,0.0060750069999999995,5,187.5898,45,2002,2,1,1,2432.1674,Train
04,7.075,0,0.022612742,5,97.0068,45,2002,2,1,1,1944.136,Train
52,9.3,0,0.06677066400000001,5,180.5292,35,2004,2,1,1,2189.1504,Train
36,12.3,0,0.186250852,0,37.2874,10,1998,2,2,0,176.437,Train
17,16.2,1,0.016639482,5,95.8726,13,1987,0,2,1,1076.5986,Train
42,18.85,0,0.040599962999999996,9,244.0144,17,2007,2,1,1,5635.3312,Train
35,8.01,0,0.070533748,7,34.2532,18,2009,1,2,2,467.3916,Train
21,15.849999999999998,1,0.01251245,13,38.748000000000005,19,1985,2,0,0,79.896,Train
07,19.2,1,0.022807826,6,183.495,27,1985,1,2,3,4577.375,Train
16,17.35,1,0.041474232,5,93.0804,46,1997,2,0,1,826.9236,Train
11,7.049999999999999,1,0.055289464,1,222.5088,27,1985,1,2,3,7158.6816,Train
54,14.65,0,0.083698962,9,163.4552,18,2009,1,2,2,2599.2832,Train
32,12.8,0,0.076045655,6,96.541,35,2004,2,1,1,3765.099,Train
17,10.299999999999999,0,0.116366304,8,158.363,27,1985,1,2,3,4068.038,Train
38,6.65,0,0.053279839,3,147.7734,35,2004,2,1,1,2078.6276,Train
55,6.675,0,0.021648305,9,35.6874,13,1987,0,2,1,952.7598,Train
39,6.69,1,0.037060755,10,176.83700000000002,18,2009,1,2,2,1411.496,Train
36,9.695,1,0.22460739899999999,0,223.1404,19,1985,2,0,0,450.0808,Train
47,7.6,1,0.14269958800000002,15,171.7448,45,2002,2,1,1,4431.5648,Train
46,7.51,0,0.10372663900000001,13,110.6544,13,1987,0,2,1,1901.5248,Train
56,17.25,1,0.158424516,6,62.4194,27,1985,1,2,3,2291.0178,Train
39,5.305,1,0.08234117,10,185.7608,19,1985,2,0,0,1470.0864,Train
05,11.0,1,0.08784714099999999,5,156.863,46,1997,2,0,1,2972.797,Train
54,16.349999999999998,0,0.158562708,9,194.71099999999998,19,1985,2,0,0,196.41099999999997,Train
57,17.25,1,0.047458754000000006,13,95.8068,18,2009,1,2,2,1263.6884,Train
17,12.150000000000002,0,0.015385857,5,208.9928,27,1985,1,2,3,9678.0688,Train
60,8.519999999999998,0,0.047377447,14,150.6682,19,1985,2,0,0,457.4046,Train
32,6.36,0,0.120443298,6,45.406000000000006,13,1987,0,2,1,1118.5439999999999,Train
29,11.15,0,0.032229348,8,163.2526,13,1987,0,2,1,1480.0734,Train
36,14.5,1,0.127638966,0,104.5332,27,1985,1,2,3,2563.33,Train
54,18.0,0,0.047473135,9,170.5422,45,2002,2,1,1,3103.9596,Train
04,7.825,1,0.149986868,5,158.8288,35,2004,2,1,1,1414.1592,Train
30,14.85,0,0.102065622,9,254.2698,10,1998,2,2,0,1775.6886,Train
09,9.0,0,0.11424304800000001,13,174.937,19,1985,2,0,0,176.437,Train
53,20.5,1,0.019183756,5,83.7592,13,1987,0,2,1,1403.5064,Train
22,10.395,0,0.112324552,13,60.622,45,2002,2,1,1,778.9860000000001,Train
25,9.0,0,0.068153091,14,36.019,19,1985,2,0,0,73.238,Train
56,13.3,1,0.071597469,6,60.8536,45,2002,2,1,1,918.804,Train
38,8.975,1,0.052473797,3,83.6224,27,1985,1,2,3,3494.1184,Train
34,19.35,1,0.076914745,13,114.8518,45,2002,2,1,1,1707.777,Train
44,16.5,1,0.079837509,6,102.1332,49,1999,1,0,1,1743.0644,Train
03,5.63,1,0.024520853999999998,10,102.8306,13,1987,0,2,1,1986.0814,Train
25,12.35,0,0.02678995,3,58.9246,18,2009,1,2,2,926.7936,Train
17,9.8,0,0.024432767,8,116.4492,45,2002,2,1,1,2780.3808,Train
39,5.305,1,0.047220267999999996,10,181.9608,18,2009,1,2,2,2388.8904,Train
03,18.5,1,0.045534457,4,146.3102,49,1999,1,0,1,3645.255,Train
58,10.695,1,0.08370764455555554,13,156.1972,46,1997,2,0,1,1869.5664,Train
19,6.525,0,0.090806457,9,86.4882,17,2007,2,1,1,1631.8758,Train
07,12.35,1,0.033813351,10,198.1426,49,1999,1,0,1,3757.1094,Train
06,7.935,0,0.031730739,9,261.091,35,2004,2,1,1,2366.919,Train
03,15.85,1,0.102262138,10,47.1744,10,1998,2,2,0,90.5488,Train
29,5.615,0,0.09666715740000001,8,121.973,46,1997,2,0,1,2463.46,Train
16,10.5,0,0.052511611,5,90.78299999999999,13,1987,0,2,1,1258.362,Train
55,17.2,1,0.056713056,6,223.8088,27,1985,1,2,3,5592.72,Train
20,8.85,0,0.053950661,6,182.7292,49,1999,1,0,1,4925.5884,Train
31,13.1,1,0.044192372,6,180.3318,46,1997,2,0,1,2345.6134,Train
23,9.799999999999999,0,0.046958533,0,101.3016,27,1985,1,2,3,2327.6368,Train
18,15.1,0,0.055829496,9,140.2496,35,2004,2,1,1,2681.8424,Train
11,17.7,1,0.13498355,15,184.4924,13,1987,0,2,1,3146.5708,Train
44,14.65,0,0.1667470872222222,6,49.7692,45,2002,2,1,1,837.5764,Train
51,16.35,0,0.032538896,10,165.7842,46,1997,2,0,1,2652.5472,Train
51,19.85,0,0.005264755,4,264.5884,17,2007,2,1,1,5829.7448,Train
36,6.715,1,0.12183295599999999,0,43.5454,45,2002,2,1,1,838.908,Train
40,20.85,0,0.037403973,5,192.5478,46,1997,2,0,1,2906.217,Train
37,9.5,1,0.10400212,3,79.796,27,1985,1,2,3,4074.696,Train
47,17.1,0,0.05416243900000001,1,85.3566,13,1987,0,2,1,1775.6886,Train
04,17.5,0,0.023876707999999996,5,258.6304,19,1985,2,0,0,516.6608,Train
16,17.85,0,0.065797601,5,147.805,35,2004,2,1,1,1947.465,Train
05,19.6,0,0.047857804000000004,8,45.077,13,1987,0,2,1,605.878,Train
30,18.099999999999998,0,0.048703432000000005,9,125.9336,27,1985,1,2,3,7158.6816,Train
06,12.5,0,0.006765149,9,41.7112,46,1997,2,0,1,383.5008,Train
03,15.85,1,0.06121988,10,45.6744,45,2002,2,1,1,633.8416,Train
32,6.78,1,0.07395468533333333,6,227.4694,46,1997,2,0,1,3197.1716,Train
04,19.6,1,0.041563696000000004,5,47.6376,35,2004,2,1,1,335.5632,Train
01,17.5,0,0.098457814,14,171.7738,17,2007,2,1,1,2432.8332,Train
57,20.75,0,0.108930629,13,160.9578,45,2002,2,1,1,1444.1202,Train
11,12.849999999999998,0,0.03046847,15,254.704,27,1985,1,2,3,3036.048,Train
47,9.3,0,0.073288275,7,189.1846,10,1998,2,2,0,382.1692,Train
54,17.75,0,0.097692448,8,242.4196,35,2004,2,1,1,5543.4508,Train
45,17.0,0,0.135944247,6,171.5106,49,1999,1,0,1,1539.9954,Train
46,13.0,1,0.123089128,13,63.6484,19,1985,2,0,0,65.2484,Train
40,4.555,1,0.034328578,5,110.1544,13,1987,0,2,1,1230.3984,Train
08,10.1,1,0.089688978,6,225.5088,10,1998,2,2,0,1342.2528,Train
52,20.7,1,0.121709653,5,119.7466,49,1999,1,0,1,2003.3922,Train
24,8.785,0,0.020618957,14,153.0656,45,2002,2,1,1,4170.5712,Train
54,17.75,0,0.163548055,8,239.3196,10,1998,2,2,0,723.0588,Train
38,19.25,0,0.17819286399999998,4,54.9956,19,1985,2,0,0,109.1912,Train
36,5.465,1,0.048625599000000005,0,129.2626,45,2002,2,1,1,1311.626,Train
51,17.599999999999998,0,0.170213676,4,89.5856,19,1985,2,0,0,175.7712,Train
45,16.75,0,0.044829295,13,187.4556,27,1985,1,2,3,7510.224,Train
29,9.695000000000002,0,0.11338767699999999,8,156.9604,27,1985,1,2,3,1584.604,Train
14,17.75,0,0.058168807,4,249.575,10,1998,2,2,0,499.35,Train
17,16.2,1,0.016650191,5,97.4726,35,2004,2,1,1,1174.4712,Train
15,20.35,1,0.151044881,10,79.2276,35,2004,2,1,1,649.8208,Train
44,8.185,0,0.038948125,6,115.4808,17,2007,2,1,1,820.2656,Train
32,20.5,0,0.020688968999999998,6,88.18299999999999,18,2009,1,2,2,719.064,Train
29,8.42,0,0.11224978099999999,8,64.3168,35,2004,2,1,1,703.0848,Train
53,10.0,0,0.046116319,5,141.81799999999998,17,2007,2,1,1,838.908,Train
25,7.5,0,0.050957715,3,122.4072,18,2009,1,2,2,2572.6512,Train
39,6.420000000000001,0,0.053211728,4,177.6002,27,1985,1,2,3,8417.7094,Train
35,10.6,0,0.011111713999999998,1,43.8454,45,2002,2,1,1,671.1264,Train
10,20.6,1,0.077029195,13,177.2344,10,1998,2,2,0,892.172,Train
08,7.509999999999999,0,0.017344678999999998,6,230.801,27,1985,1,2,3,5283.1230000000005,Train
37,16.2,0,0.019457372,14,153.9972,18,2009,1,2,2,1246.3776,Train
01,20.25,1,0.012063121000000001,3,183.5924,17,2007,2,1,1,2406.2012,Train
17,12.15,0,0.079755214,8,36.6506,18,2009,1,2,2,493.3578,Train
34,18.25,0,0.074830794,13,125.9046,27,1985,1,2,3,4482.1656,Train
16,8.21,0,0.044917289000000006,4,88.5198,35,2004,2,1,1,1133.8574,Train
10,6.63,1,0.018310141999999998,13,57.7588,10,1998,2,2,0,57.2588,Train
46,6.935,1,0.041247932,13,101.8332,13,1987,0,2,1,2255.7304,Train
16,11.5,1,0.0204702,4,88.25399999999999,27,1985,1,2,3,2510.0660000000003,Train
50,15.0,1,0.161404914,3,185.8266,35,2004,2,1,1,1844.266,Train
18,7.825,0,0.186067862,9,255.4698,46,1997,2,0,1,5073.396,Train
32,10.695,0,0.057792342999999996,6,61.4536,46,1997,2,0,1,428.7752,Train
23,18.85,0,0.12017832149999999,7,162.0578,35,2004,2,1,1,3209.156,Train
01,12.1,1,0.061270647000000004,14,53.2614,49,1999,1,0,1,386.8298,Train
02,8.945,1,0.087823675,4,261.091,45,2002,2,1,1,3418.883,Train
38,8.975,1,0.05281112,3,86.6224,49,1999,1,0,1,1704.4479999999999,Train
30,20.2,0,0.112495847,9,124.4046,49,1999,1,0,1,1120.5414,Train
31,6.76,1,0.029100745,6,80.696,18,2009,1,2,2,559.2719999999999,Train
42,9.0,0,0.019546214,9,168.1474,45,2002,2,1,1,4211.185,Train
30,20.2,0,0.112549008,9,123.1046,45,2002,2,1,1,1120.5414,Train
30,19.0,0,0.12475307544444446,9,189.1872,46,1997,2,0,1,567.2616,Train
29,15.1,1,0.019917598,5,129.431,13,1987,0,2,1,3505.437,Train
14,14.1,0,0.089817198,3,142.7496,49,1999,1,0,1,3528.74,Train
57,20.2,1,0.121442754,13,94.9752,49,1999,1,0,1,1342.2528,Train
27,11.394999999999998,1,0.069250192,10,232.9616,27,1985,1,2,3,3515.4240000000004,Train
46,7.365000000000001,0,0.159193194,13,92.712,27,1985,1,2,3,3635.268,Train
30,19.7,0,0.02591277966666667,9,98.1726,27,1985,1,2,3,978.7260000000001,Train
15,11.349999999999998,1,0.023209537000000002,4,183.3608,27,1985,1,2,3,6064.1064,Train
05,20.25,0,0.148372897,8,108.8938,45,2002,2,1,1,3644.5892,Train
13,14.85,0,0.018122801299999998,3,187.7214,10,1998,2,2,0,188.4214,Train
06,20.7,0,0.065689432,9,149.7366,10,1998,2,2,0,151.1366,Train
03,5.15,1,0.061301149000000006,10,122.1388,45,2002,2,1,1,2352.9372,Train
30,19.099999999999998,0,0.117825569,9,43.2796,19,1985,2,0,0,41.2796,Train
20,12.6,1,0.04152307,6,124.3072,13,1987,0,2,1,5022.7952,Train
01,10.1,0,0.024201905,3,114.915,49,1999,1,0,1,2796.36,Train
57,15.25,1,0.066269294,13,179.666,17,2007,2,1,1,6471.576,Train
34,10.5,1,0.01100413,13,167.1842,45,2002,2,1,1,2984.1156,Train
37,15.599999999999998,0,0.250560049,2,126.9994,19,1985,2,0,0,385.4982,Train
22,14.65,1,0.099113429,13,52.8666,35,2004,2,1,1,461.3994,Train
25,6.885,1,0.140008554,3,108.7228,46,1997,2,0,1,2542.0244,Train
18,7.285,0,0.031278532000000005,9,176.0054,18,2009,1,2,2,2626.5809999999997,Train
08,11.1,1,0.05373063,6,165.1526,13,1987,0,2,1,1480.0734,Train
43,19.849999999999998,0,0.025842951,9,48.6376,27,1985,1,2,3,1677.816,Train
16,10.5,0,0.052555345999999996,5,89.68299999999999,46,1997,2,0,1,988.7130000000001,Train
05,8.485,0,0.10178199,8,104.699,19,1985,2,0,0,103.199,Train
49,20.75,0,0.021293097,14,151.9024,45,2002,2,1,1,2732.4432,Train
09,13.5,1,0.124668026,13,261.091,27,1985,1,2,3,5522.811,Train
08,11.85,1,0.050043472,6,164.6526,13,1987,0,2,1,2137.8838,Train
55,14.0,0,0.024468806000000003,9,41.1454,17,2007,2,1,1,503.3448,Train
50,20.2,0,0.01181025,9,154.634,13,1987,0,2,1,4287.752,Train
06,19.0,0,0.027028322999999996,9,127.0336,49,1999,1,0,1,3962.8416,Train
34,16.0,1,0.17261532699999999,13,154.5972,13,1987,0,2,1,1869.5664,Train
49,20.2,1,0.06871772,2,155.563,19,1985,2,0,0,469.389,Train
60,20.85,0,0.032421521,0,181.666,13,1987,0,2,1,1438.128,Train
10,19.0,0,0.127983545,13,107.6622,13,1987,0,2,1,1270.3464,Train
46,13.0,1,0.070288365,13,64.3484,35,2004,2,1,1,2218.4456,Train
53,10.0,0,0.07675510599999999,5,141.618,10,1998,2,2,0,139.81799999999998,Train
57,17.5,0,0.052434201,13,103.999,35,2004,2,1,1,1857.582,Train
43,17.75,0,0.053413906,11,181.766,19,1985,2,0,0,179.766,Train
49,19.5,0,0.08301916299999999,3,180.2002,17,2007,2,1,1,5193.9058,Train
28,16.1,1,0.080010553,5,124.2362,10,1998,2,2,0,377.5086,Train
42,8.6,0,0.069403341,9,91.2146,35,2004,2,1,1,2554.0088,Train
21,7.420000000000001,1,0.025616191,13,188.1872,27,1985,1,2,3,6239.8776,Train
39,20.25,0,0.036326064,4,220.1482,46,1997,2,0,1,3066.6748,Train
12,9.6,0,0.085434195,0,105.02799999999999,17,2007,2,1,1,2556.672,Train
13,11.1,0,0.010658153,3,83.0908,49,1999,1,0,1,1593.9252,Train
06,13.0,0,0.041994899,9,254.7014,18,2009,1,2,2,5100.028,Train
40,17.7,0,0.011556918999999999,5,94.741,27,1985,1,2,3,1641.1970000000001,Train
54,20.7,0,0.026165329444444444,9,74.3354,18,2009,1,2,2,1880.885,Train
58,5.78,1,0.12411034900000001,13,262.3568,10,1998,2,2,0,790.9704,Train
38,5.325,1,0.139244918,4,53.0298,18,2009,1,2,2,377.5086,Train
17,7.5,0,0.032599801,5,238.1906,13,1987,0,2,1,3327.6684,Train
25,11.6,1,0.157075658,2,166.6474,49,1999,1,0,1,4211.185,Train
22,19.349999999999998,1,0.018472713999999998,13,109.9544,27,1985,1,2,3,5257.1568,Train
35,6.44,0,0.067590211,1,99.87,45,2002,2,1,1,1498.05,Train
35,12.5,0,0.020739698,1,198.9742,45,2002,2,1,1,995.3710000000001,Train
18,7.825,0,0.186825823,9,253.5698,18,2009,1,2,2,3805.047,Train
22,6.865,0,0.09512291,13,212.3218,10,1998,2,2,0,427.4436,Train
17,7.5,0,0.03269312,5,238.7906,45,2002,2,1,1,4040.7402,Train
37,9.8,0,0.013841737,14,45.206,46,1997,2,0,1,1211.756,Train
08,19.0,1,0.103449993,6,225.472,46,1997,2,0,1,3169.208,Train
57,8.27,1,0.089554186,13,150.8708,46,1997,2,0,1,2407.5328,Train
58,17.85,0,0.052257982,13,121.8072,49,1999,1,0,1,2450.144,Train
01,11.8,1,0.170251293,3,116.4834,35,2004,2,1,1,1958.1178,Train
09,20.6,1,0.048131556,6,187.1556,18,2009,1,2,2,4693.89,Train
54,20.7,0,0.026899856,9,73.9354,46,1997,2,0,1,677.1186,Train
34,15.25,0,0.026663778,13,87.0198,45,2002,2,1,1,2442.1544,Train
24,12.35,1,0.15872563522222224,0,76.2328,46,1997,2,0,1,1544.656,Train
08,12.5,1,0.10990084300000001,6,83.0592,13,1987,0,2,1,743.0328,Train
54,15.2,0,0.033651278,9,108.9912,49,1999,1,0,1,1965.4416,Train
34,18.25,0,0.075311837,13,122.6046,49,1999,1,0,1,2988.1104,Train
23,6.71,0,0.0371275816,1,218.9166,13,1987,0,2,1,2394.8826,Train
29,11.799999999999999,0,0.039996021,8,176.7686,19,1985,2,0,0,888.8430000000001,Train
10,6.630000000000001,1,0.010886324,13,57.2588,27,1985,1,2,3,801.6232,Train
56,16.25,0,0.04506213,6,167.5474,19,1985,2,0,0,1010.6844,Train
41,12.35,0,0.041729735,8,36.3216,35,2004,2,1,1,276.9728,Train
39,6.42,0,0.053426165,4,178.7002,13,1987,0,2,1,4477.505,Train
54,14.65,0,0.083488992,9,161.3552,49,1999,1,0,1,7148.0288,Train
59,13.65,0,0.016596515099999997,1,229.4668,49,1999,1,0,1,4837.7028,Train
20,20.2,1,0.060045008,6,128.3678,18,2009,1,2,2,1398.8458,Train
43,12.5,0,0.10402738,9,172.2448,17,2007,2,1,1,1874.8928,Train
15,15.200000000000001,0,0.08353607099999999,10,255.433,27,1985,1,2,3,9227.988000000001,Train
16,5.48,0,0.015169739,5,82.225,18,2009,1,2,2,2247.075,Train
41,16.599999999999998,0,0.028382853,8,109.4596,19,1985,2,0,0,647.1576,Train
01,12.1,1,0.061299600999999995,14,56.2614,45,2002,2,1,1,552.614,Train
56,16.7,0,0.07058862099999999,6,107.9912,17,2007,2,1,1,1419.4856,Train
22,16.85,1,0.023201357000000002,13,45.9428,45,2002,2,1,1,307.5996,Train
20,7.365,0,0.042626422000000004,6,227.072,49,1999,1,0,1,4074.696,Train
34,9.195,0,0.10850167599999999,13,183.6634,17,2007,2,1,1,2362.9242,Train
50,14.3,0,0.122571209,4,122.37299999999999,46,1997,2,0,1,985.3839999999999,Train
17,5.32,0,0.093408695,8,101.2674,17,2007,2,1,1,2241.0828,Train
53,14.75,0,0.032731074,8,235.6906,27,1985,1,2,3,5704.5744,Train
09,13.65,1,0.043386130999999994,13,80.2302,10,1998,2,2,0,79.2302,Train
55,12.6,1,0.021969896000000003,6,248.6092,46,1997,2,0,1,3237.1196,Train
31,7.670000000000001,0,0.183948465,9,33.6216,27,1985,1,2,3,934.7832,Train
49,10.6,1,0.033052168,2,49.7008,46,1997,2,0,1,961.4152,Train
34,8.63,0,0.054443762,13,184.6582,19,1985,2,0,0,185.7582,Train
38,8.6,1,0.040172077,3,188.553,13,1987,0,2,1,3795.06,Train
32,19.85,0,0.175995526,6,224.0772,46,1997,2,0,1,1556.6404,Train
35,9.3,0,0.042530668,7,125.5388,17,2007,2,1,1,2848.2924,Train
25,11.599999999999998,1,0.274592283,2,167.8474,19,1985,2,0,0,336.8948,Train
58,7.76,0,0.059594017,13,99.67,18,2009,1,2,2,1897.53,Train
15,10.895,0,0.136784873,4,265.2568,35,2004,2,1,1,4218.5088,Train
60,10.8,0,0.04558210075000001,14,238.1564,18,2009,1,2,2,5243.8408,Train
04,6.115000000000001,1,0.019912606,5,91.0488,19,1985,2,0,0,271.6464,Train
04,9.195,1,0.04719387,5,52.8666,49,1999,1,0,1,1384.1982,Train
58,19.6,0,0.039638705,13,166.0526,49,1999,1,0,1,3124.5994,Train
24,15.7,0,0.074083388,0,253.3724,17,2007,2,1,1,6795.1548,Train
35,18.85,0,0.09105157900000001,7,127.4336,45,2002,2,1,1,894.8352,Train
47,14.7,0,0.02090277,7,144.5128,13,1987,0,2,1,3307.6944,Train
35,15.0,0,0.15386118099999999,15,108.5938,13,1987,0,2,1,1393.5194,Train
31,21.1,1,0.161504957,6,65.0168,46,1997,2,0,1,639.168,Train
52,17.0,0,0.119871307,5,248.3434,18,2009,1,2,2,6208.585,Train
12,16.7,1,0.069903773,0,188.6214,35,2004,2,1,1,565.2642,Train
42,8.6,0,0.069416467,9,92.5146,46,1997,2,0,1,2006.7212,Train
31,6.76,1,0.02914662,6,79.296,17,2007,2,1,1,1118.5439999999999,Train
19,8.77,1,0.046771477,6,173.9422,46,1997,2,0,1,3103.9596,Train
19,8.97,0,0.092564193,9,53.4956,27,1985,1,2,3,2129.2284,Train
16,5.845,1,0.104998144,5,213.2218,35,2004,2,1,1,7266.5412,Train
56,16.7,1,0.119704498,6,181.9976,45,2002,2,1,1,5432.928000000001,Train
59,11.65,0,0.03242518,7,38.8164,10,1998,2,2,0,77.2328,Train
16,10.5,0,0.052300844000000006,5,88.28299999999999,27,1985,1,2,3,2157.192,Train
28,14.3,0,0.026362623999999998,5,78.3302,49,1999,1,0,1,1267.6832,Train
58,10.195000000000002,0,0.031510547374999996,13,45.7428,27,1985,1,2,3,615.1992,Train
13,8.355,0,0.18755862899999998,3,148.0418,46,1997,2,0,1,1471.418,Train
58,13.15,0,0.04376368,13,183.095,46,1997,2,0,1,1830.95,Train
16,19.25,1,0.051030204,5,82.5908,45,2002,2,1,1,922.7988,Train
35,5.035,1,0.08007260299999999,1,228.2036,45,2002,2,1,1,2504.7396,Train
21,15.85,1,0.007146415,13,41.048,46,1997,2,0,1,798.96,Train
37,15.35,0,0.096317593,14,197.3768,13,1987,0,2,1,3350.3056,Train
35,12.5,0,0.020729901999999998,1,197.2742,49,1999,1,0,1,3782.4098,Train
32,18.35,1,0.15783357,6,87.5882,10,1998,2,2,0,171.7764,Train
34,10.5,1,0.010928678,13,167.0842,27,1985,1,2,3,6465.5838,Train
44,20.5,0,0.036110222000000004,6,120.1756,13,1987,0,2,1,2059.9852,Train
24,13.85,0,0.030842962999999998,14,143.1154,49,1999,1,0,1,2552.6772,Train
12,4.59,0,0.061980949875,14,111.186,45,2002,2,1,1,1245.046,Train
29,10.0,0,0.089078338,8,147.1102,13,1987,0,2,1,2916.204,Train
07,12.35,0,0.100164204,6,113.6518,18,2009,1,2,2,1593.9252,Train
27,8.71,1,0.045763622999999996,4,43.8744,27,1985,1,2,3,1222.4088,Train
02,20.0,1,0.10399676,3,107.4622,13,1987,0,2,1,1587.933,Train
58,13.8,1,0.057104065999999995,13,232.6984,18,2009,1,2,2,1390.1904,Train
12,9.5,0,0.041971264,14,33.39,45,2002,2,1,1,732.38,Train
60,5.425,1,0.11447240300000001,0,88.3514,46,1997,2,0,1,2833.6448,Train
45,16.75,0,0.045117476,13,187.9556,49,1999,1,0,1,2440.8228,Train
23,19.2,1,0.0058289598,15,223.8062,45,2002,2,1,1,5642.655,Train
29,10.5,0,0.02727641,9,171.3106,46,1997,2,0,1,3593.3226,Train
20,12.85,1,0.152747503,6,252.0382,18,2009,1,2,2,4037.4112,Train
55,16.349999999999998,0,0.060706749000000004,9,127.50200000000001,19,1985,2,0,0,379.506,Train
32,6.36,0,0.120788077,6,45.706,45,2002,2,1,1,838.908,Train
59,14.799999999999999,1,0.076851759,1,111.85700000000001,19,1985,2,0,0,109.85700000000001,Train
59,14.5,1,0.063810405,1,263.2594,13,1987,0,2,1,2878.2534,Train
55,7.02,0,0.081328781,6,150.0734,45,2002,2,1,1,4454.202,Train
21,7.42,0,0.020387989,13,247.1092,35,2004,2,1,1,4233.1564,Train
38,17.25,0,0.113518466,9,253.5724,46,1997,2,0,1,5033.448,Train
22,18.75,0,0.052917345,13,190.6504,45,2002,2,1,1,1342.2528,Train
57,20.25,1,0.018911473999999998,6,220.5772,17,2007,2,1,1,2446.1492,Train
52,12.65,1,0.075981306,5,192.3846,13,1987,0,2,1,1910.846,Train
41,12.5,0,0.018848862,8,96.7384,46,1997,2,0,1,2167.8448,Train
47,12.8,0,0.116527666,15,261.4252,10,1998,2,2,0,262.3252,Train
44,6.655,0,0.016347536555555556,6,212.4586,17,2007,2,1,1,2743.7618,Train
14,10.3,0,0.070040195,4,263.0226,46,1997,2,0,1,4229.1616,Train
55,14.6,0,0.059827007,11,239.2538,17,2007,2,1,1,3605.3070000000002,Train
48,9.195,1,0.051827122999999996,0,77.4644,18,2009,1,2,2,1414.1592,Train
21,13.65,0,0.03595391,13,185.2924,35,2004,2,1,1,3146.5708,Train
27,7.935,0,0.017182935,4,51.235,49,1999,1,0,1,848.895,Train
58,20.75,0,0.007546808,13,104.1622,13,1987,0,2,1,1693.7952,Train
45,15.1,1,0.10583111699999999,6,41.6796,49,1999,1,0,1,784.3124,Train
38,6.424999999999999,0,0.018275994,3,115.2808,19,1985,2,0,0,117.1808,Train
43,10.1,0,0.027064381000000002,10,76.367,46,1997,2,0,1,765.67,Train
38,16.75,1,0.008549672300000002,3,100.3674,27,1985,1,2,3,1833.6132,Train
02,16.75,0,0.06063976,4,173.0106,49,1999,1,0,1,3593.3226,Train
31,9.13,0,0.051847425,9,152.8024,46,1997,2,0,1,1214.4192,Train
05,8.235,0,0.014518575,8,182.195,18,2009,1,2,2,2380.235,Train
16,16.85,1,0.159722816,5,194.1478,13,1987,0,2,1,5812.434,Train
18,14.599999999999998,0,0.05911748,9,181.5976,27,1985,1,2,3,4165.2448,Train
50,17.35,0,0.020555958,11,79.4618,35,2004,2,1,1,1772.3596,Train
13,8.5,0,0.17138350600000002,3,50.5324,19,1985,2,0,0,207.7296,Train
53,14.5,0,0.090286009,8,159.9604,17,2007,2,1,1,2218.4456,Train
03,14.5,0,0.061986574,4,153.0998,46,1997,2,0,1,4921.5936,Train
60,9.395,0,0.160235723,14,227.872,17,2007,2,1,1,1584.604,Train
21,7.905,0,0.010032624,13,248.3408,45,2002,2,1,1,751.0224,Train
52,9.299999999999999,0,0.116928924,5,183.3292,19,1985,2,0,0,364.8584,Train
43,12.150000000000002,0,0.011835436000000001,11,121.37299999999999,19,1985,2,0,0,246.34599999999998,Train
13,8.5,0,0.09788471800000001,3,52.5324,46,1997,2,0,1,1194.4452,Train
14,8.3,1,0.038204311,4,87.7198,35,2004,2,1,1,1831.6158,Train
24,7.975,0,0.014631149,0,84.525,46,1997,2,0,1,416.125,Train
19,13.5,1,0.16004458900000001,6,145.4102,45,2002,2,1,1,3499.4448,Train
06,16.349999999999998,0,0.02930277,9,256.1646,27,1985,1,2,3,5926.2858,Train
10,5.785,1,0.040351229,13,181.36599999999999,35,2004,2,1,1,1977.4260000000002,Train
12,9.5,0,0.042123243,14,32.09,17,2007,2,1,1,432.77,Train
55,16.75,0,0.08148512599999999,6,258.0988,45,2002,2,1,1,8994.958,Train
04,7.825000000000001,1,0.149288779,5,158.4288,27,1985,1,2,3,2985.4472,Train
23,17.6,1,0.045393391777777785,15,46.006,46,1997,2,0,1,326.242,Train
08,18.2,1,0.06656712099999999,6,250.2092,18,2009,1,2,2,2988.1104,Train
12,11.6,0,0.068535039,14,143.0154,10,1998,2,2,0,283.6308,Train
22,6.865,0,0.057062185999999994,13,212.0218,18,2009,1,2,2,2350.9398,Train
57,7.275,0,0.027991092999999998,13,145.976,49,1999,1,0,1,3515.4240000000004,Train
07,18.2,0,0.089901774,6,197.511,46,1997,2,0,1,392.82199999999995,Train
